Wall time,Step,Value
1670216137.7685027,0,27.00136947631836
1670216155.5162275,1,32.9537353515625
1670216171.9502354,2,36.257015228271484
1670216188.394104,3,37.74916076660156
1670216204.6901722,4,39.426387786865234
1670216221.0978594,5,40.89457702636719
1670216237.8352337,6,46.80392837524414
1670216258.6933374,7,50.47000503540039
1670216281.2390857,8,51.52891540527344
1670216301.7577906,9,51.801204681396484
1670216325.1944509,10,52.69124221801758
1670216349.9577386,11,53.21998596191406
1670216373.2382758,12,53.632755279541016
1670216396.725533,13,54.121192932128906
1670216420.3808534,14,54.34067916870117
1670216444.0560284,15,55.12065505981445
1670216467.5180647,16,55.56170654296875
1670216491.4923022,17,55.54591369628906
1670216514.8433409,18,56.41338348388672
1670216538.6195633,19,61.34218978881836
1670216562.4860132,20,62.589908599853516
1670216587.5264773,21,62.94353103637695
1670216611.0374923,22,63.55530548095703
1670216634.970446,23,64.09254455566406
1670216658.9340117,24,64.24480438232422
1670216680.6678584,25,64.65113830566406
1670216704.6905324,26,64.76789855957031
1670216728.3975847,27,65.27167510986328
1670216752.47514,28,65.93631744384766
1670216776.3565462,29,69.95030212402344
1670216800.1847034,30,71.02779388427734
1670216825.3883116,31,71.56423950195312
1670216848.8987854,32,72.08696746826172
1670216873.070405,33,72.04342651367188
1670216897.2512233,34,72.53843688964844
1670216921.1535642,35,72.82550048828125
1670216944.219234,36,72.97538757324219
1670216967.6823294,37,73.2900161743164
1670216991.2159874,38,73.59761810302734
1670217015.193746,39,73.62551879882812
1670217039.076957,40,73.83643341064453
1670217063.2994049,41,73.73482513427734
1670217084.5095677,42,74.33490753173828
1670217107.8838444,43,74.26838684082031
1670217131.9224207,44,74.44387817382812
1670217155.935741,45,74.37901306152344
1670217179.7617989,46,74.794189453125
1670217204.3539734,47,74.72579193115234
1670217228.3251886,48,74.98104858398438
1670217251.9636328,49,75.18617248535156
1670217275.816542,50,75.21065521240234
1670217301.118697,51,78.8464584350586
1670217324.1384082,52,80.73580932617188
1670217348.417069,53,81.011962890625
1670217372.2964041,54,81.94701385498047
1670217396.078815,55,81.91764831542969
1670217420.1430418,56,82.0041732788086
1670217444.6393433,57,82.20512390136719
1670217465.9142962,58,82.19422149658203
1670217490.7761178,59,82.704833984375
1670217514.789858,60,82.93907165527344
1670217540.0483484,61,82.71122741699219
1670217564.7046294,62,82.63948059082031
1670217589.0300796,63,83.1998519897461
1670217613.130351,64,83.29277038574219
1670217636.9840224,65,83.2840805053711
1670217661.5629022,66,83.67692565917969
1670217685.876165,67,83.58731842041016
1670217709.696147,68,83.79082489013672
1670217734.0461502,69,83.69979858398438
1670217758.0943222,70,83.76620483398438
1670217783.1874373,71,83.8249740600586
1670217807.5386028,72,84.00505065917969
1670217831.530591,73,83.85690307617188
1670217852.9915905,74,83.68936920166016
1670217877.661555,75,84.49186706542969
1670217902.1771245,76,84.3445053100586
1670217925.9663546,77,84.3381118774414
1670217950.0862339,78,84.4807357788086
1670217974.1056583,79,84.69293975830078
1670217998.0865233,80,84.8536148071289
1670218024.0114396,81,84.68030548095703
1670218048.0946033,82,84.51322937011719
1670218071.740391,83,84.80435943603516
1670218096.1907496,84,84.80097198486328
1670218120.3782618,85,84.91791534423828
1670218144.884687,86,84.97766876220703
1670218169.4937327,87,84.84346008300781
1670218193.7466328,88,85.15902709960938
1670218218.0838892,89,85.36934661865234
1670218241.3669007,90,85.30398559570312
1670218266.8704007,91,85.55172729492188
1670218291.2853448,92,85.59695434570312
1670218315.8758032,93,85.41484832763672
1670218339.7946105,94,85.59281921386719
1670218364.137217,95,85.70169067382812
1670218388.526286,96,85.69469451904297
1670218412.9723284,97,86.04779052734375
1670218437.5983765,98,85.89740753173828
1670218461.9890308,99,85.96404266357422
