Wall time,Step,Value
1670340354.700128,1500,1.7941176891326904
1670340415.5083427,4500,1.7999999523162842
1670340445.0210264,6000,2.2300000190734863
1670340474.039169,7500,2.9800000190734863
1670340561.9175308,12000,4.670000076293945
1670340620.2649531,15000,5.139999866485596
1670340649.2541473,16500,5.380000114440918
1670340678.2209902,18000,5.480000019073486
1670340765.1413512,22500,6.179999828338623
1670340794.3061965,24000,6.25
1670340823.985639,25500,6.360000133514404
1670340881.7590196,28500,6.409999847412109
1670340911.01053,30000,6.590000152587891
1670340940.753321,31500,6.789999961853027
1670340999.1537073,34500,6.320000171661377
1670341028.4235656,36000,6.349999904632568
1670341115.8463597,40500,5.929999828338623
1670341144.8913445,42000,6.0
1670341174.4177861,43500,5.579999923706055
1670341203.7881148,45000,5.340000152587891
1670341232.598161,46500,5.710000038146973
1670341290.651353,49500,5.619999885559082
1670341319.563993,51000,5.869999885559082
1670341348.5855033,52500,6.179999828338623
1670341406.5238152,55500,5.949999809265137
1670341435.7708776,57000,5.519999980926514
1670341464.8746223,58500,5.539999961853027
1670341493.854252,60000,5.849999904632568
1670341522.6948104,61500,5.619999885559082
1670341610.5851932,66000,5.170000076293945
1670341727.023773,72000,6.099999904632568
1670341756.5162532,73500,5.880000114440918
1670341785.4512918,75000,6.269999980926514
1670341814.6035976,76500,6.130000114440918
1670341843.6798625,78000,6.409999847412109
1670341871.3598003,79500,6.449999809265137
1670341890.5643268,81000,6.539999961853027
1670341909.7020185,82500,6.429999828338623
1670341928.7642887,84000,6.329999923706055
1670341966.7840583,87000,6.510000228881836
1670342023.788085,91500,6.46999979019165
1670342042.885713,93000,6.489999771118164
1670342061.8929462,94500,6.460000038146973
1670342081.0217853,96000,6.400000095367432
1670342118.9750245,99000,6.449999809265137
1670342138.0190127,100500,6.590000152587891
1670342157.1174052,102000,6.559999942779541
1670342176.2099135,103500,6.400000095367432
1670342214.7037594,106500,6.449999809265137
1670342236.4674327,108000,6.369999885559082
1670342280.8582463,111000,6.610000133514404
1670342325.4103048,114000,6.699999809265137
1670342369.7806559,117000,7.0
1670342392.0318375,118500,6.860000133514404
1670342414.075847,120000,6.840000152587891
1670342436.2773986,121500,6.949999809265137
1670342458.558428,123000,6.650000095367432
1670342480.767574,124500,6.340000152587891
1670342502.9790103,126000,6.300000190734863
1670342547.6554148,129000,6.090000152587891
1670342569.8200848,130500,6.110000133514404
1670342591.978975,132000,6.130000114440918
1670342636.4242826,135000,6.400000095367432
1670342658.819427,136500,6.170000076293945
1670342703.2785287,139500,6.329999923706055
1670342748.1218133,142500,6.659999847412109
1670342770.5641367,144000,6.71999979019165
1670342793.6420166,145500,6.699999809265137
1670342866.16613,150000,6.630000114440918
1670342890.5353503,151500,6.690000057220459
