Wall time,Step,Value
1670413526.7683783,1500,1.394736886024475
1670413537.6111598,3000,1.5466666221618652
1670413548.4870303,4500,1.649999976158142
1670413558.8797452,6000,1.850000023841858
1670413569.828403,7500,2.0799999237060547
1670413581.941081,9000,2.2300000190734863
1670413593.0292895,10500,2.0299999713897705
1670413604.3702214,12000,1.9299999475479126
1670413615.0974274,13500,1.909999966621399
1670413625.6010976,15000,1.9800000190734863
1670413636.5106099,16500,1.7799999713897705
1670413647.1599584,18000,1.7599999904632568
1670413657.620527,19500,1.809999942779541
1670413668.2755198,21000,1.850000023841858
1670413678.8785994,22500,1.909999966621399
1670413689.8257353,24000,1.8700000047683716
1670413700.9341466,25500,1.809999942779541
1670413712.5763755,27000,1.6799999475479126
1670413723.6969934,28500,1.6699999570846558
1670413734.7128637,30000,1.6399999856948853
1670413745.3826723,31500,1.75
1670413756.5098693,33000,1.8200000524520874
1670413767.2379608,34500,1.659999966621399
1670413777.6595054,36000,1.690000057220459
1670413788.4862518,37500,1.5800000429153442
1670413799.630307,39000,1.4700000286102295
1670413810.3484747,40500,1.399999976158142
1670413821.0876865,42000,1.5299999713897705
1670413832.1877851,43500,1.4800000190734863
1670413843.2075102,45000,1.399999976158142
1670413853.9734216,46500,1.5299999713897705
1670413864.653137,48000,1.5800000429153442
1670413875.422946,49500,1.7000000476837158
1670413886.4370515,51000,1.559999942779541
1670413897.1887038,52500,1.5700000524520874
1670413907.882709,54000,1.6100000143051147
1670413918.5735395,55500,1.75
1670413929.6272633,57000,1.6200000047683716
1670413940.4168413,58500,1.75
1670413951.0629368,60000,1.809999942779541
1670413961.6497831,61500,1.909999966621399
1670413972.513318,63000,1.7300000190734863
1670413983.186552,64500,1.6100000143051147
1670413994.2229626,66000,1.4900000095367432
1670414005.1411114,67500,1.5499999523162842
1670414015.981493,69000,1.5299999713897705
1670414026.7159758,70500,1.5700000524520874
1670414037.6896143,72000,1.649999976158142
1670414048.4501235,73500,1.6399999856948853
1670414059.176608,75000,1.7400000095367432
1670414069.8473773,76500,1.8300000429153442
1670414080.804523,78000,1.840000033378601
1670414091.9224308,79500,1.850000023841858
1670414102.6265695,81000,1.8899999856948853
1670414113.2994573,82500,2.2200000286102295
1670414123.66284,84000,2.950000047683716
1670414133.6843174,85500,3.7799999713897705
1670414143.7672088,87000,4.909999847412109
1670414153.4744174,88500,5.670000076293945
1670414163.508659,90000,6.480000019073486
1670414173.4948022,91500,6.840000152587891
1670414183.5176227,93000,6.960000038146973
1670414193.0495088,94500,6.929999828338623
1670414202.9529276,96000,6.800000190734863
1670414213.0192258,97500,6.949999809265137
1670414223.0637083,99000,6.820000171661377
1670414232.7888439,100500,6.78000020980835
1670414242.6803753,102000,6.739999771118164
1670414252.704284,103500,6.989999771118164
1670414262.666505,105000,7.210000038146973
1670414272.5150619,106500,7.269999980926514
1670414282.5524921,108000,7.150000095367432
1670414292.5086074,109500,6.880000114440918
1670414302.8404107,111000,6.610000133514404
1670414312.870942,112500,6.389999866485596
1670414322.7843297,114000,6.050000190734863
1670414332.7329848,115500,6.179999828338623
1670414342.7294445,117000,6.170000076293945
1670414352.5252655,118500,6.110000133514404
1670414362.3455915,120000,6.400000095367432
1670414372.0695941,121500,6.940000057220459
1670414381.790258,123000,7.190000057220459
1670414391.4581814,124500,7.210000038146973
1670414400.8841825,126000,7.840000152587891
1670414410.4945307,127500,8.279999732971191
1670414419.983906,129000,8.760000228881836
1670414429.413363,130500,9.119999885559082
1670414439.03073,132000,9.600000381469727
1670414448.4569104,133500,9.899999618530273
1670414458.026541,135000,11.0
1670414467.3895862,136500,11.15999984741211
1670414477.1214516,138000,11.619999885559082
1670414486.4725857,139500,12.25
1670414495.9039798,141000,12.569999694824219
1670414505.43452,142500,12.90999984741211
1670414515.018524,144000,13.430000305175781
1670414524.4639475,145500,13.630000114440918
1670414533.5972922,147000,13.800000190734863
1670414543.1382544,148500,14.5600004196167
1670414552.4467175,150000,14.479999542236328
1670414561.7143154,151500,14.449999809265137
1670414571.023137,153000,14.529999732971191
1670414580.4804206,154500,14.520000457763672
1670414589.7581587,156000,14.369999885559082
1670414599.1046715,157500,14.140000343322754
1670414608.5278108,159000,14.489999771118164
