Wall time,Step,Value
1670410392.9922922,1500,267.75
1670410418.8084102,3000,302.1666564941406
1670410444.2620249,4500,336.0
1670410468.7336614,6000,329.0
1670410493.068237,7500,339.5
1670410517.6675677,9000,326.0339050292969
1670410542.4810877,10500,318.18182373046875
1670410567.8472018,12000,326.3289489746094
1670410594.2313678,13500,329.0795593261719
1670410618.6883395,15000,336.6363525390625
1670410643.057922,16500,346.5
1670410668.0328906,18000,344.6099853515625
1670410692.8679633,19500,341.25
1670410717.1122396,21000,335.5799865722656
1670410741.323956,22500,343.7699890136719
1670410766.0361154,24000,356.7900085449219
1670410790.4842153,25500,360.3599853515625
1670410814.7889948,27000,349.8599853515625
1670410839.0716662,28500,347.9700012207031
1670410863.0936506,30000,352.79998779296875
1670410887.2640507,31500,354.4800109863281
1670410911.0928156,33000,351.5400085449219
1670410935.1243744,34500,360.3599853515625
1670410959.0424974,36000,349.6499938964844
1670410982.97575,37500,336.6300048828125
1670411006.7209527,39000,347.9700012207031
1670411030.7246695,40500,352.79998779296875
1670411055.9948912,42000,357.8399963378906
1670411080.0684648,43500,355.5299987792969
1670411103.89458,45000,348.6000061035156
1670411127.833015,46500,356.5799865722656
1670411151.7429624,48000,356.7900085449219
1670411175.8157701,49500,363.7200012207031
1670411199.6293826,51000,375.05999755859375
1670411223.3720996,52500,374.010009765625
1670411247.565629,54000,367.7099914550781
1670411271.5271847,55500,367.7099914550781
1670411295.3943188,57000,372.5400085449219
1670411319.426479,58500,367.2900085449219
1670411344.5481362,60000,362.25
1670411370.7865648,61500,361.20001220703125
1670411395.24175,63000,361.20001220703125
1670411420.1395392,64500,359.1000061035156
1670411446.0114286,66000,366.0299987792969
1670411471.2650273,67500,371.9100036621094
1670411495.8538966,69000,371.07000732421875
1670411519.6533372,70500,374.010009765625
1670411544.303554,72000,382.20001220703125
1670411568.3432217,73500,389.1300048828125
1670411592.386923,75000,388.9200134277344
1670411616.4715724,76500,392.07000732421875
1670411640.3979506,78000,393.75
1670411664.9184115,79500,385.9800109863281
1670411690.2186399,81000,379.260009765625
1670411714.1860888,82500,381.7799987792969
1670411738.0665314,84000,384.92999267578125
1670411762.0348313,85500,376.739990234375
1670411786.4009185,87000,375.4800109863281
1670411810.331432,88500,377.3699951171875
1670411834.5096626,90000,371.9100036621094
1670411858.6244075,91500,373.3800048828125
1670411882.61413,93000,379.260009765625
1670411906.6284428,94500,374.42999267578125
1670411930.749655,96000,369.17999267578125
1670411954.9766548,97500,367.5
1670411979.13387,99000,372.9599914550781
1670412003.2900734,100500,372.9599914550781
1670412027.4783442,102000,373.79998779296875
1670412051.2891467,103500,374.6400146484375
1670412075.345239,105000,376.95001220703125
1670412099.3092833,106500,380.1000061035156
1670412123.1367073,108000,380.5199890136719
1670412147.1024628,109500,384.0899963378906
1670412171.0761917,111000,382.6199951171875
1670412195.1053894,112500,379.8900146484375
1670412219.4352129,114000,378.8399963378906
1670412243.5081098,115500,380.5199890136719
1670412267.5623388,117000,371.489990234375
1670412291.5785122,118500,381.989990234375
1670412316.0087337,120000,375.69000244140625
