Wall time,Step,Value
1670432221.71595,338,21.125
1670432221.723674,419,20.950000762939453
1670432221.81459,1443,24.049999237060547
1670432221.82254,1531,23.921875
1670432221.8421938,1758,23.13157844543457
1670432221.850219,1865,23.3125
1670432221.859651,1979,23.559524536132812
1670432221.876426,2176,23.65217399597168
1670432221.8812091,2232,23.25
1670432221.905483,2523,23.450000762939453
1670432221.913719,2625,23.780000686645508
1670432222.0094578,3729,21.979999542236328
1670432222.0640142,4391,22.149999618530273
1670432222.073605,4499,22.670000076293945
1670432222.081263,4600,23.010000228881836
1670432222.094947,4741,22.18000030517578
1670432222.12126,5048,22.139999389648438
1670432222.16624,5578,22.65999984741211
1670432222.1726642,5642,22.450000762939453
1670432222.182413,5773,23.170000076293945
1670432222.189473,5843,22.950000762939453
1670432222.2120562,6112,22.719999313354492
1670432222.218009,6185,22.75
1670432222.224679,6246,22.440000534057617
1670432222.2461078,6495,22.559999465942383
1670432222.2513332,6559,22.3700008392334
1670432222.302688,7170,23.0
1670432222.3429718,7640,23.010000228881836
1670432222.3951428,8268,23.3700008392334
1670432222.467563,9123,22.469999313354492
1670432222.5028212,9542,22.649999618530273
1670432222.5236962,9777,22.84000015258789
1670432222.530873,9871,22.309999465942383
1670432222.5442932,10007,21.8799991607666
1670432222.6022558,10677,22.540000915527344
1670432222.637093,11069,22.229999542236328
1670432222.6684191,11453,22.049999237060547
1670432222.6762292,11541,22.170000076293945
1670432222.6902359,11694,21.520000457763672
1670432222.702431,11844,21.290000915527344
1670432222.7604952,12536,22.809999465942383
1670432222.766054,12607,22.81999969482422
1670432222.821221,13284,23.790000915527344
1670432222.834697,13447,23.780000686645508
1670432222.8421052,13519,23.360000610351562
1670432222.8648279,13792,23.389999389648438
1670432222.929278,14546,24.950000762939453
1670432222.9536178,14832,23.540000915527344
1670432222.967124,14987,23.799999237060547
1670432222.977841,15098,22.170000076293945
1670432223.023239,15595,22.43000030517578
1670432223.029668,15677,22.299999237060547
1670432223.038686,15780,22.610000610351562
1670432223.076135,16214,22.1200008392334
1670432223.134339,16901,21.459999084472656
1670432223.1406379,16966,21.34000015258789
1670432223.147895,17057,21.450000762939453
1670432223.180625,17450,22.889999389648438
1670432223.1919,17588,23.350000381469727
1670432223.198943,17677,23.389999389648438
1670432223.255156,18342,23.40999984741211
1670432223.274407,18568,23.540000915527344
1670432223.2811232,18651,23.31999969482422
1670432223.289769,18752,23.520000457763672
1670432223.29635,18833,23.200000762939453
1670432223.308491,18969,22.709999084472656
1670432223.333101,19264,22.06999969482422
1670432223.350851,19476,21.770000457763672
1670432223.364046,19627,21.770000457763672
1670432223.394797,19993,21.530000686645508
1670432223.402861,20078,21.489999771118164
1670432223.411677,20164,21.18000030517578
1670432223.430228,20353,20.110000610351562
1670432223.475165,20848,20.959999084472656
1670432223.5560791,21818,22.579999923706055
1670432223.598612,22338,23.450000762939453
1670432223.608167,22447,23.690000534057617
1670432223.613815,22518,23.540000915527344
1670432223.7054331,23580,23.149999618530273
1670432223.713192,23674,23.579999923706055
1670432223.718938,23741,23.030000686645508
1670432223.8088808,24779,22.610000610351562
1670432223.828135,24992,22.100000381469727
1670432223.841175,25132,21.59000015258789
1670432223.860095,25375,22.389999389648438
1670432223.8878,25697,21.989999771118164
1670432223.910702,25979,22.3799991607666
1670432223.931125,26201,21.940000534057617
1670432223.9445639,26356,21.6299991607666
1670432223.9818199,26804,20.940000534057617
1670432224.00112,27046,22.100000381469727
1670432224.0107908,27130,21.959999084472656
1670432224.080446,27903,22.979999542236328
1670432224.097302,28105,23.420000076293945
1670432224.1301491,28483,23.729999542236328
1670432224.1635468,28866,24.420000076293945
1670432224.176916,28999,23.93000030517578
1670432224.189408,29145,24.360000610351562
1670432224.209963,29373,23.270000457763672
1670432224.326771,30683,22.0
1670432224.333521,30765,21.959999084472656
1670432224.370893,31172,21.729999542236328
1670432224.393467,31372,21.68000030517578
1670432224.399552,31433,21.309999465942383
1670432224.445035,31919,20.540000915527344
1670432224.468651,32207,21.43000030517578
1670432224.497062,32540,21.3700008392334
1670432224.527317,32897,22.139999389648438
1670432224.53581,33007,22.420000076293945
1670432224.545672,33125,22.899999618530273
1670432224.55148,33196,22.760000228881836
1670432224.557174,33255,22.450000762939453
1670432224.565456,33366,22.709999084472656
1670432224.6405702,34222,21.149999618530273
1670432224.704579,35006,21.809999465942383
1670432224.733097,35314,21.18000030517578
1670432224.747802,35491,21.25
1670432224.7680728,35728,22.149999618530273
1670432224.7982762,36078,23.049999237060547
1670432224.843307,36589,24.549999237060547
1670432224.8625221,36806,25.229999542236328
1670432224.901324,37244,24.239999771118164
1670432224.9455612,37735,24.84000015258789
1670432224.954883,37840,25.260000228881836
1670432224.996563,38316,23.399999618530273
1670432225.003871,38399,23.209999084472656
1670432225.031528,38731,22.239999771118164
1670432225.059672,39044,21.549999237060547
1670432225.1012359,39531,21.479999542236328
1670432225.10884,39607,21.299999237060547
1670432225.114778,39675,21.030000686645508
1670432225.127689,39818,20.829999923706055
1670432225.163305,40209,21.56999969482422
1670432225.1687858,40271,21.299999237060547
1670432225.185078,40460,21.440000534057617
1670432225.219137,40838,21.809999465942383
1670432225.239381,41041,22.110000610351562
1670432225.265889,41342,22.25
1670432225.294966,41676,21.450000762939453
1670432225.300777,41752,21.450000762939453
1670432225.329042,42078,21.829999923706055
1670432225.3374,42175,22.030000686645508
1670432225.34921,42312,21.030000686645508
1670432225.368385,42558,22.049999237060547
