Wall time,Step,Value
1672037036.473829,4947,0.0
1672037042.0619662,7428,0.0
1672037047.754996,9921,0.0
1672037058.9044218,14853,0.0
1672037064.607292,17358,0.0
1672037069.825162,19860,0.0
1672037080.009842,24759,0.0
1672037085.270445,27288,0.0
1672037090.414571,29763,0.0
1672037100.557317,34677,0.0
1672037105.784171,37188,0.0
1672037111.292028,39681,0.0
1672037122.110507,44610,0.0
1672037127.905684,47124,0.0
1672037133.3900301,49620,0.0
1672037165.30594,54528,0.0
1672037183.0425851,57048,0.014705882407724857
1672037200.0690858,59541,0.013888888992369175
1672037233.575804,64434,0.01315789483487606
1672037251.2944481,66975,0.0625
1672037268.9128609,69465,0.1071428582072258
1672037303.189887,74361,0.1818181872367859
1672037321.200159,76884,0.42391303181648254
1672037338.3694432,79392,0.4895833432674408
1672037371.126766,84261,0.5
1672037388.219659,86808,0.7200000286102295
1672037405.7783859,89310,0.7599999904632568
1672037439.0153651,94194,0.800000011920929
1672037456.708537,96741,1.0099999904632568
1672037473.633861,99246,1.0499999523162842
1672037506.509321,104121,1.2599999904632568
1672037523.715821,106638,1.3899999856948853
1672037540.9301062,109155,2.309999942779541
1672037574.887799,114039,3.4800000190734863
1672037592.044804,116559,3.7799999713897705
1672037609.00043,119055,4.139999866485596
1672037643.4966028,123957,4.46999979019165
1672037661.1283998,126486,4.829999923706055
1672037678.066577,128985,6.090000152587891
1672037711.336292,133875,7.21999979019165
1672037728.2724988,136386,8.420000076293945
1672037745.834839,138891,9.90999984741211
1672037779.388031,143790,11.529999732971191
1672037796.587622,146325,13.640000343322754
1672037814.021086,148815,16.43000030517578
1672037847.028054,153678,17.959999084472656
1672037864.852054,156243,19.549999237060547
1672037881.9132748,158763,21.65999984741211
1672037915.18802,163602,24.020000457763672
1672037932.919735,166152,26.670000076293945
1672037950.674512,168678,28.600000381469727
1672037984.6779,173520,31.280000686645508
1672038002.784841,176061,34.84000015258789
1672038020.5872169,178584,37.029998779296875
1672038058.64933,183444,40.33000183105469
1672038080.127533,185970,43.61000061035156
1672038102.176621,188514,47.43000030517578
1672038141.132472,193341,49.900001525878906
1672038163.174933,195864,51.61000061035156
1672038185.524993,198432,54.720001220703125
1672038223.738347,203259,57.5099983215332
1672038245.835728,205779,60.720001220703125
1672038267.827466,208356,64.38999938964844
1672038304.8138292,213192,66.52999877929688
1672038325.7841332,215709,68.6500015258789
1672038347.232019,218271,71.19999694824219
1672038386.250792,223098,73.23999786376953
1672038406.477032,225600,74.26000213623047
1672038428.686987,228186,74.98999786376953
1672038469.146346,233031,75.72000122070312
1672038488.560357,235518,78.11000061035156
1672038510.737581,238083,80.75
1672038551.899847,242934,82.61000061035156
1672038570.632554,245439,83.55000305175781
1672038592.850401,248022,85.31999969482422
1672038634.474616,252864,87.12999725341797
1672038653.000074,255375,88.88999938964844
1672038674.458534,257955,89.5999984741211
1672038716.202646,262800,92.08999633789062
1672038735.2471092,265284,93.05000305175781
1672038755.90667,267852,94.61000061035156
1672038798.8022988,272724,95.55999755859375
1672038818.798008,275196,96.12999725341797
1672038839.03147,277779,97.56999969482422
1672038881.3225741,282645,98.75
1672038902.264436,285135,100.0199966430664
1672038920.520045,287694,101.75
1672038960.4509451,292539,102.33000183105469
1672038981.172029,295050,104.1500015258789
1672038999.312122,297618,105.94999694824219
