Wall time,Step,Value
1670413526.7683027,1500,221.0
1670413537.6110544,3000,226.7066650390625
1670413548.4869268,4500,229.47000122070312
1670413558.879672,6000,237.50999450683594
1670413569.828327,7500,247.11000061035156
1670413581.9409733,9000,252.25
1670413593.0291975,10500,243.9499969482422
1670413604.3701339,12000,239.13999938964844
1670413615.0973213,13500,238.8300018310547
1670413625.6009946,15000,242.22000122070312
1670413636.5105176,16500,234.91000366210938
1670413647.1598058,18000,234.74000549316406
1670413657.620451,19500,236.3300018310547
1670413668.2754169,21000,237.99000549316406
1670413678.8784943,22500,241.11000061035156
1670413689.8256297,24000,241.35000610351562
1670413700.934065,25500,239.5800018310547
1670413712.5762846,27000,234.50999450683594
1670413723.696889,28500,233.19000244140625
1670413734.7127733,30000,233.0399932861328
1670413745.3825843,31500,237.41000366210938
1670413756.5097792,33000,241.63999938964844
1670413767.2378519,34500,233.30999755859375
1670413777.659431,36000,234.1300048828125
1670413788.48614,37500,229.5399932861328
1670413799.6302037,39000,225.5399932861328
1670413810.3483682,40500,223.72000122070312
1670413821.0875835,42000,229.08999633789062
1670413832.187683,43500,227.5500030517578
1670413843.2074053,45000,224.6999969482422
1670413853.9733462,46500,229.3300018310547
1670413864.6530461,48000,230.88999938964844
1670413875.4227653,49500,234.69000244140625
1670413886.4369483,51000,229.08999633789062
1670413897.1886008,52500,229.8699951171875
1670413907.882602,54000,231.77000427246094
1670413918.5734355,55500,235.0800018310547
1670413929.6271882,57000,231.00999450683594
1670413940.416753,58500,236.1999969482422
1670413951.0628324,60000,239.05999755859375
1670413961.64968,61500,243.3000030517578
1670413972.513229,63000,236.6199951171875
1670413983.1864607,64500,232.25999450683594
1670413994.2228398,66000,227.5500030517578
1670414005.1410234,67500,228.74000549316406
1670414015.9813883,69000,228.82000732421875
1670414026.7158864,70500,229.35000610351562
1670414037.689526,72000,233.50999450683594
1670414048.4500287,73500,232.60000610351562
1670414059.1765037,75000,235.5
1670414069.8473005,76500,237.86000061035156
1670414080.804418,78000,237.3000030517578
1670414091.9223335,79500,237.85000610351562
1670414102.6264613,81000,237.8699951171875
1670414113.299363,82500,249.6699981689453
1670414123.6627486,84000,270.5199890136719
1670414133.684227,85500,292.8299865722656
1670414143.7671206,87000,315.6400146484375
1670414153.4743266,88500,334.0
1670414163.5085714,90000,354.92999267578125
1670414173.4946847,91500,358.7799987792969
1670414183.517532,93000,361.8699951171875
1670414193.0494068,94500,365.0899963378906
1670414202.9528387,96000,361.2900085449219
1670414213.0191376,97500,362.95001220703125
1670414223.063614,99000,358.0299987792969
1670414232.7887697,100500,358.7099914550781
1670414242.6802852,102000,358.9599914550781
1670414252.7041955,103500,361.760009765625
1670414262.6664145,105000,364.4700012207031
1670414272.5149493,106500,369.92999267578125
1670414282.5523894,108000,365.3800048828125
1670414292.5085213,109500,358.44000244140625
1670414302.8403223,111000,355.6099853515625
1670414312.8708348,112500,352.9800109863281
1670414322.7842288,114000,344.6000061035156
1670414332.7328908,115500,348.239990234375
1670414342.7293403,117000,347.239990234375
1670414352.525191,118500,352.2200012207031
1670414362.3454897,120000,361.75
1670414372.0694914,121500,378.5899963378906
1670414381.7901704,123000,391.739990234375
1670414391.4580774,124500,394.8299865722656
1670414400.8840728,126000,416.7699890136719
1670414410.4944258,127500,433.07000732421875
1670414419.9837754,129000,452.42999267578125
1670414429.4132555,130500,471.0299987792969
1670414439.0306423,132000,485.6499938964844
1670414448.4567957,133500,494.92999267578125
1670414458.0264473,135000,525.4500122070312
1670414467.3895133,136500,530.9099731445312
1670414477.1213608,138000,542.2100219726562
1670414486.4724808,139500,556.6799926757812
1670414495.903854,141000,564.77001953125
1670414505.4344285,142500,570.469970703125
1670414515.0184164,144000,576.4400024414062
1670414524.4638531,145500,581.47998046875
